Date,Month,Hours,Minutes,Intensity,Congested
1,1,0,15,134.0,1
1,1,0,30,100.0,0
1,1,0,45,99.0,0
1,1,1,0,99.0,0
1,1,1,15,99.0,0
1,1,1,30,99.0,0
1,1,1,45,99.0,0
1,1,2,0,99.0,0
1,1,2,15,99.0,0
1,1,2,30,99.0,0
1,1,2,45,99.0,0
1,1,3,0,99.0,0
1,1,3,15,100.0,0
1,1,3,30,100.0,0
1,1,3,45,100.0,0
1,1,4,0,98.0,0
1,1,4,15,102.0,0
1,1,4,30,99.0,0
1,1,4,45,101.0,0
1,1,5,0,101.0,0
1,1,5,15,99.0,0
1,1,5,30,102.0,0
1,1,5,45,102.0,0
1,1,6,0,99.0,0
1,1,6,15,102.0,0
1,1,6,30,102.0,0
1,1,6,45,102.0,0
1,1,7,0,101.0,0
1,1,7,15,99.0,0
1,1,7,30,99.0,0
1,1,7,45,99.0,0
1,1,8,0,101.0,0
1,1,8,15,103.0,0
1,1,8,30,103.0,0
1,1,8,45,106.0,0
1,1,9,0,112.0,0
1,1,9,15,112.0,0
1,1,9,30,117.0,0
1,1,9,45,122.0,0
1,1,10,0,125.0,0
1,1,10,15,123.0,0
1,1,10,30,132.0,1
1,1,10,45,132.0,1
1,1,11,0,132.0,1
1,1,11,15,132.0,1
1,1,11,30,133.0,1
1,1,11,45,133.0,1
1,1,12,0,132.0,1
1,1,12,15,132.0,1
1,1,12,30,134.0,1
1,1,12,45,135.0,1
1,1,13,0,135.0,1
1,1,13,15,132.0,1
1,1,13,30,135.0,1
1,1,13,45,135.0,1
1,1,14,0,134.0,1
1,1,14,15,133.0,1
1,1,14,30,134.0,1
1,1,14,45,134.0,1
1,1,15,0,137.0,1
1,1,15,15,132.0,1
1,1,15,30,134.0,1
1,1,15,45,131.0,1
1,1,16,0,131.0,1
1,1,16,15,132.0,1
1,1,16,30,135.0,1
1,1,16,45,136.0,1
1,1,17,0,135.0,1
1,1,17,15,135.0,1
1,1,17,30,137.0,1
1,1,17,45,136.0,1
1,1,18,0,136.0,1
1,1,18,15,135.0,1
1,1,18,30,134.0,1
1,1,18,45,134.0,1
1,1,19,0,133.0,1
1,1,19,15,133.0,1
1,1,19,30,133.0,1
1,1,19,45,134.0,1
1,1,20,0,135.0,1
1,1,20,15,135.0,1
1,1,20,30,135.0,1
1,1,20,45,136.0,1
1,1,21,0,134.0,1
1,1,21,15,126.0,0
1,1,21,30,127.0,0
1,1,21,45,127.0,0
1,1,22,0,127.0,0
1,1,22,15,129.0,0
1,1,22,30,126.0,0
1,1,22,45,124.0,0
1,1,23,0,128.0,0
1,1,23,15,124.0,0
1,1,23,30,115.0,0
1,1,23,45,108.0,0
2,1,0,0,105.0,0
2,1,0,15,106.0,0
2,1,0,30,105.0,0
2,1,0,45,100.0,0
2,1,1,0,99.0,0
2,1,1,15,99.0,0
2,1,1,30,99.0,0
2,1,1,45,99.0,0
2,1,2,0,99.0,0
2,1,2,15,99.0,0
2,1,2,30,99.0,0
2,1,2,45,99.0,0
2,1,3,0,99.0,0
2,1,3,15,99.0,0
2,1,3,30,99.0,0
2,1,3,45,99.0,0
2,1,4,0,99.0,0
2,1,4,15,100.0,0
2,1,4,30,102.0,0
2,1,4,45,102.0,0
2,1,5,0,103.0,0
2,1,5,15,99.0,0
2,1,5,30,99.0,0
2,1,5,45,101.0,0
2,1,6,0,101.0,0
2,1,6,15,99.0,0
2,1,6,30,101.0,0
2,1,6,45,101.0,0
2,1,7,0,99.0,0
2,1,7,15,100.0,0
2,1,7,30,100.0,0
2,1,7,45,99.0,0
2,1,8,0,103.0,0
2,1,8,15,105.0,0
2,1,8,30,102.0,0
2,1,8,45,102.0,0
2,1,9,0,105.0,0
2,1,9,15,111.0,0
2,1,9,30,115.0,0
2,1,9,45,115.0,0
2,1,10,0,126.0,0
2,1,10,15,128.0,0
2,1,10,30,128.0,0
2,1,10,45,127.0,0
2,1,11,0,122.0,0
2,1,11,15,128.0,0
2,1,11,30,128.0,0
2,1,11,45,133.0,1
2,1,12,0,131.0,1
2,1,12,15,131.0,1
2,1,12,30,129.0,0
2,1,12,45,132.0,1
2,1,13,0,128.0,0
2,1,13,15,131.0,1
2,1,13,30,129.0,0
2,1,13,45,130.0,1
2,1,14,0,130.0,1
2,1,14,15,129.0,0
2,1,14,30,129.0,0
2,1,14,45,131.0,1
2,1,15,0,128.0,0
2,1,15,15,128.0,0
2,1,15,30,128.0,0
2,1,15,45,127.0,0
2,1,16,0,129.0,0
2,1,16,15,129.0,0
2,1,16,30,129.0,0
2,1,16,45,128.0,0
2,1,17,0,131.0,1
2,1,17,15,130.0,1
2,1,17,30,131.0,1
2,1,17,45,131.0,1
2,1,18,0,132.0,1
2,1,18,15,134.0,1
2,1,18,30,133.0,1
2,1,18,45,132.0,1
2,1,19,0,133.0,1
2,1,19,15,131.0,1
2,1,19,30,133.0,1
2,1,19,45,133.0,1
2,1,20,0,133.0,1
2,1,20,15,133.0,1
2,1,20,30,133.0,1
2,1,20,45,131.0,1
2,1,21,0,128.0,0
2,1,21,15,126.0,0
2,1,21,30,128.0,0
2,1,21,45,125.0,0
2,1,22,0,125.0,0
2,1,22,15,124.0,0
2,1,22,30,124.0,0
2,1,22,45,125.0,0
2,1,23,0,124.0,0
2,1,23,15,117.0,0
2,1,23,30,112.0,0
2,1,23,45,109.0,0
3,1,0,0,109.0,0
3,1,0,15,105.0,0
3,1,0,30,102.0,0
3,1,0,45,101.0,0
3,1,1,0,99.0,0
3,1,1,15,99.0,0
3,1,1,30,99.0,0
3,1,1,45,99.0,0
3,1,2,0,99.0,0
3,1,2,15,99.0,0
3,1,2,30,99.0,0
3,1,2,45,100.0,0
3,1,3,0,99.0,0
3,1,3,15,100.0,0
3,1,3,30,100.0,0
3,1,3,45,101.0,0
3,1,4,0,101.0,0
3,1,4,15,101.0,0
3,1,4,30,102.0,0
3,1,4,45,102.0,0
3,1,5,0,103.0,0
3,1,5,15,102.0,0
3,1,5,30,99.0,0
3,1,5,45,99.0,0
3,1,6,0,99.0,0
3,1,6,15,99.0,0
3,1,6,30,101.0,0
3,1,6,45,101.0,0
3,1,7,0,102.0,0
3,1,7,15,101.0,0
3,1,7,30,101.0,0
3,1,7,45,101.0,0
3,1,8,0,100.0,0
3,1,8,15,102.0,0
3,1,8,30,103.0,0
3,1,8,45,105.0,0
3,1,9,0,107.0,0
3,1,9,15,111.0,0
3,1,9,30,114.0,0
3,1,9,45,123.0,0
3,1,10,0,122.0,0
3,1,10,15,126.0,0
3,1,10,30,131.0,1
3,1,10,45,130.0,1
3,1,11,0,132.0,1
3,1,11,15,133.0,1
3,1,11,30,132.0,1
3,1,11,45,131.0,1
3,1,12,0,129.0,0
3,1,12,15,131.0,1
3,1,12,30,134.0,1
3,1,12,45,132.0,1
3,1,13,0,133.0,1
3,1,13,15,134.0,1
3,1,13,30,134.0,1
3,1,13,45,134.0,1
3,1,14,0,134.0,1
3,1,14,15,134.0,1
3,1,14,30,134.0,1
3,1,14,45,135.0,1
3,1,15,0,134.0,1
3,1,15,15,133.0,1
3,1,15,30,133.0,1
3,1,15,45,134.0,1
