Date,Month,Day,Hours,Minutes,Weekend ,Intensity
3,10,Mon,19,30,0,374
3,10,Mon,19,45,0,386
3,10,Mon,20,0,0,387
3,10,Mon,20,15,0,381
3,10,Mon,20,30,0,368
3,10,Mon,20,45,0,379
3,10,Mon,21,0,0,352
3,10,Mon,21,15,0,349
3,10,Mon,21,30,0,327
3,10,Mon,21,45,0,316
3,10,Mon,22,0,0,301
3,10,Mon,22,15,0,284
3,10,Mon,22,30,0,277
3,10,Mon,22,45,0,269
3,10,Mon,23,0,0,264
3,10,Mon,23,15,0,252
3,10,Mon,23,30,0,249
3,10,Mon,23,45,0,243
4,10,Tue,0,0,0,238
4,10,Tue,0,15,0,228
4,10,Tue,0,30,0,228
4,10,Tue,0,45,0,225
4,10,Tue,1,0,0,217
4,10,Tue,1,15,0,211
4,10,Tue,1,30,0,207
4,10,Tue,1,45,0,183
4,10,Tue,2,0,0,184
4,10,Tue,2,15,0,176
4,10,Tue,2,30,0,169
4,10,Tue,2,45,0,169
4,10,Tue,3,0,0,158
4,10,Tue,3,15,0,143
4,10,Tue,3,30,0,139
4,10,Tue,3,45,0,123
4,10,Tue,4,0,0,125
4,10,Tue,4,15,0,137
4,10,Tue,4,30,0,135
4,10,Tue,4,45,0,136
4,10,Tue,5,0,0,150
4,10,Tue,5,15,0,150
4,10,Tue,5,30,0,149
4,10,Tue,5,45,0,182
4,10,Tue,6,0,0,190
4,10,Tue,6,15,0,197
4,10,Tue,6,30,0,206
4,10,Tue,6,45,0,209
4,10,Tue,7,0,0,215
4,10,Tue,7,15,0,223
4,10,Tue,7,30,0,234
4,10,Tue,7,45,0,255
4,10,Tue,8,0,0,262
4,10,Tue,8,15,0,268
4,10,Tue,8,30,0,276
4,10,Tue,8,45,0,306
4,10,Tue,9,0,0,315
4,10,Tue,9,15,0,310
4,10,Tue,9,30,0,317
4,10,Tue,9,45,0,322
4,10,Tue,10,0,0,320
4,10,Tue,10,15,0,329
4,10,Tue,10,30,0,328
4,10,Tue,10,45,0,335
4,10,Tue,11,0,0,341
4,10,Tue,11,15,0,347
4,10,Tue,11,30,0,347
4,10,Tue,11,45,0,357
4,10,Tue,12,0,0,353
4,10,Tue,12,15,0,347
4,10,Tue,12,30,0,350
4,10,Tue,12,45,0,342
4,10,Tue,13,0,0,340
4,10,Tue,13,15,0,341
4,10,Tue,13,30,0,350
4,10,Tue,13,45,0,337
4,10,Tue,14,0,0,331
4,10,Tue,14,15,0,331
4,10,Tue,14,30,0,353
4,10,Tue,14,45,0,335
4,10,Tue,15,0,0,330
4,10,Tue,15,15,0,327
4,10,Tue,15,30,0,329
4,10,Tue,15,45,0,338
4,10,Tue,16,0,0,329
4,10,Tue,16,15,0,331
4,10,Tue,16,30,0,335
4,10,Tue,16,45,0,324
4,10,Tue,17,0,0,334
4,10,Tue,17,15,0,349
4,10,Tue,17,30,0,355
4,10,Tue,17,45,0,351
4,10,Tue,18,0,0,359
4,10,Tue,18,15,0,365
4,10,Tue,18,30,0,377
4,10,Tue,18,45,0,374
4,10,Tue,19,0,0,380
4,10,Tue,19,15,0,383
4,10,Tue,19,30,0,386
4,10,Tue,19,45,0,385
4,10,Tue,20,0,0,389
4,10,Tue,20,15,0,382
4,10,Tue,20,30,0,370
4,10,Tue,20,45,0,375
4,10,Tue,21,0,0,361
4,10,Tue,21,15,0,337
4,10,Tue,21,30,0,336
4,10,Tue,21,45,0,322
4,10,Tue,22,0,0,311
4,10,Tue,22,15,0,288
4,10,Tue,22,30,0,284
4,10,Tue,22,45,0,272
4,10,Tue,23,0,0,268
4,10,Tue,23,15,0,255
4,10,Tue,23,30,0,253
4,10,Tue,23,45,0,239
5,10,Wed,0,0,0,236
5,10,Wed,0,15,0,218
5,10,Wed,0,30,0,220
5,10,Wed,0,45,0,211
5,10,Wed,1,0,0,203
5,10,Wed,1,15,0,203
5,10,Wed,1,30,0,185
5,10,Wed,1,45,0,174
5,10,Wed,2,0,0,168
5,10,Wed,2,15,0,166
5,10,Wed,2,30,0,172
5,10,Wed,2,45,0,167
5,10,Wed,3,0,0,163
5,10,Wed,3,15,0,144
5,10,Wed,3,30,0,139
5,10,Wed,3,45,0,136
5,10,Wed,4,0,0,131
5,10,Wed,10,0,0,320
5,10,Wed,10,15,0,316
5,10,Wed,10,30,0,320
5,10,Wed,10,45,0,332
5,10,Wed,11,0,0,344
5,10,Wed,11,15,0,352
5,10,Wed,11,30,0,348
5,10,Wed,11,45,0,341
5,10,Wed,12,0,0,344
5,10,Wed,12,15,0,349
5,10,Wed,12,30,0,343
5,10,Wed,12,45,0,345
5,10,Wed,13,0,0,338
5,10,Wed,13,15,0,337
5,10,Wed,13,30,0,340
5,10,Wed,13,45,0,333
5,10,Wed,14,0,0,327
5,10,Wed,14,15,0,323
5,10,Wed,14,30,0,329
5,10,Wed,14,45,0,330
5,10,Wed,15,0,0,324
5,10,Wed,15,15,0,336
5,10,Wed,15,30,0,331
5,10,Wed,15,45,0,330
5,10,Wed,16,0,0,327
5,10,Wed,16,15,0,333
5,10,Wed,16,30,0,333
5,10,Wed,16,45,0,322
5,10,Wed,17,0,0,329
5,10,Wed,17,15,0,329
5,10,Wed,17,30,0,342
5,10,Wed,17,45,0,344
5,10,Wed,18,0,0,348
5,10,Wed,18,15,0,366
5,10,Wed,18,30,0,368
5,10,Wed,18,45,0,380
5,10,Wed,19,0,0,387
5,10,Wed,19,15,0,389
5,10,Wed,19,30,0,389
5,10,Wed,19,45,0,385
5,10,Wed,20,0,0,380
5,10,Wed,20,15,0,377
5,10,Wed,20,30,0,375
5,10,Wed,20,45,0,367
5,10,Wed,21,0,0,357
5,10,Wed,21,15,0,335
5,10,Wed,21,30,0,326
5,10,Wed,21,45,0,316
5,10,Wed,22,0,0,301
5,10,Wed,22,15,0,288
5,10,Wed,22,30,0,283
5,10,Wed,22,45,0,272
5,10,Wed,23,0,0,262
5,10,Wed,23,15,0,258
5,10,Wed,23,30,0,258
5,10,Wed,23,45,0,249
6,10,Thu,0,0,0,240
6,10,Thu,0,15,0,223
6,10,Thu,0,30,0,225
6,10,Thu,0,45,0,216
6,10,Thu,1,0,0,210
6,10,Thu,1,15,0,204
6,10,Thu,1,30,0,196
6,10,Thu,1,45,0,173
6,10,Thu,2,0,0,172
6,10,Thu,2,15,0,169
6,10,Thu,2,30,0,159
6,10,Thu,2,45,0,146
6,10,Thu,3,0,0,143
6,10,Thu,3,15,0,143
6,10,Thu,3,30,0,143
6,10,Thu,3,45,0,131
6,10,Thu,4,0,0,124
6,10,Thu,4,15,0,119
6,10,Thu,4,30,0,119
6,10,Thu,4,45,0,125
6,10,Thu,5,0,0,132
6,10,Thu,5,15,0,134
6,10,Thu,5,30,0,141
6,10,Thu,5,45,0,162
6,10,Thu,6,0,0,165
6,10,Thu,6,15,0,184
6,10,Thu,6,30,0,188
6,10,Thu,6,45,0,205
6,10,Thu,7,0,0,212
6,10,Thu,7,15,0,217
