Date,Month,Day,Hours,Minutes,Weekend ,Intensity
4,10,Tue,19,0,0,310
4,10,Tue,19,15,0,310
4,10,Tue,19,30,0,310
4,10,Tue,19,45,0,310
4,10,Tue,20,0,0,310
4,10,Tue,20,15,0,310
4,10,Tue,20,30,0,310
4,10,Tue,20,45,0,310
4,10,Tue,21,0,0,310
4,10,Tue,21,15,0,310
4,10,Tue,21,30,0,310
4,10,Tue,21,45,0,310
4,10,Tue,22,0,0,310
4,10,Tue,22,15,0,310
4,10,Tue,22,30,0,310
4,10,Tue,22,45,0,310
4,10,Tue,23,0,0,310
4,10,Tue,23,15,0,310
4,10,Tue,23,30,0,310
4,10,Tue,23,45,0,310
5,10,Wed,0,0,0,310
5,10,Wed,0,15,0,310
5,10,Wed,0,30,0,310
5,10,Wed,0,45,0,310
5,10,Wed,1,0,0,310
5,10,Wed,1,15,0,310
5,10,Wed,1,30,0,310
5,10,Wed,1,45,0,310
5,10,Wed,2,0,0,310
5,10,Wed,2,15,0,310
5,10,Wed,2,30,0,310
5,10,Wed,2,45,0,310
5,10,Wed,3,0,0,310
5,10,Wed,3,15,0,310
5,10,Wed,3,30,0,310
5,10,Wed,3,45,0,310
5,10,Wed,4,0,0,310
5,10,Wed,4,15,0,310
5,10,Wed,4,30,0,310
5,10,Wed,4,45,0,310
5,10,Wed,5,0,0,310
5,10,Wed,5,15,0,310
5,10,Wed,5,30,0,310
5,10,Wed,5,45,0,310
5,10,Wed,6,0,0,310
5,10,Wed,6,15,0,310
5,10,Wed,6,30,0,310
5,10,Wed,6,45,0,310
5,10,Wed,7,0,0,310
5,10,Wed,7,15,0,310
5,10,Wed,7,30,0,310
5,10,Wed,7,45,0,310
5,10,Wed,8,0,0,310
5,10,Wed,8,15,0,310
5,10,Wed,8,30,0,310
5,10,Wed,8,45,0,310
5,10,Wed,9,0,0,310
5,10,Wed,9,15,0,310
5,10,Wed,9,30,0,310
5,10,Wed,9,45,0,310
5,10,Wed,10,0,0,310
5,10,Wed,10,15,0,310
5,10,Wed,10,30,0,310
5,10,Wed,10,45,0,310
5,10,Wed,11,0,0,310
5,10,Wed,11,15,0,310
5,10,Wed,11,30,0,310
5,10,Wed,11,45,0,310
5,10,Wed,12,0,0,310
5,10,Wed,12,15,0,310
5,10,Wed,12,30,0,310
5,10,Wed,12,45,0,310
5,10,Wed,13,0,0,310
5,10,Wed,13,15,0,310
5,10,Wed,13,30,0,310
5,10,Wed,13,45,0,310
5,10,Wed,14,0,0,310
5,10,Wed,14,15,0,310
5,10,Wed,14,30,0,310
5,10,Wed,14,45,0,310
5,10,Wed,15,0,0,310
5,10,Wed,15,15,0,310
5,10,Wed,15,30,0,310
5,10,Wed,15,45,0,310
5,10,Wed,16,0,0,310
5,10,Wed,16,15,0,310
5,10,Wed,16,30,0,310
5,10,Wed,16,45,0,310
5,10,Wed,17,0,0,310
5,10,Wed,17,15,0,310
5,10,Wed,17,30,0,310
5,10,Wed,17,45,0,310
5,10,Wed,18,0,0,310
5,10,Wed,18,15,0,310
5,10,Wed,18,30,0,310
5,10,Wed,18,45,0,310
5,10,Wed,19,0,0,310
5,10,Wed,19,15,0,310
5,10,Wed,19,30,0,310
5,10,Wed,19,45,0,310
5,10,Wed,20,0,0,310
5,10,Wed,20,15,0,310
5,10,Wed,20,30,0,310
5,10,Wed,20,45,0,310
5,10,Wed,21,0,0,310
5,10,Wed,21,15,0,310
5,10,Wed,21,30,0,310
5,10,Wed,21,45,0,310
5,10,Wed,22,0,0,310
5,10,Wed,22,15,0,310
5,10,Wed,22,30,0,310
5,10,Wed,22,45,0,310
5,10,Wed,23,0,0,310
5,10,Wed,23,15,0,310
5,10,Wed,23,30,0,310
5,10,Wed,23,45,0,310
6,10,Thu,0,0,0,310
6,10,Thu,0,15,0,310
6,10,Thu,0,30,0,310
6,10,Thu,0,45,0,310
6,10,Thu,1,0,0,310
6,10,Thu,1,15,0,310
6,10,Thu,1,30,0,310
6,10,Thu,1,45,0,310
6,10,Thu,2,0,0,310
6,10,Thu,2,15,0,310
6,10,Thu,2,30,0,310
6,10,Thu,2,45,0,310
6,10,Thu,3,0,0,310
6,10,Thu,3,15,0,310
6,10,Thu,3,30,0,310
6,10,Thu,3,45,0,310
6,10,Thu,4,0,0,310
6,10,Thu,4,15,0,310
6,10,Thu,4,30,0,310
6,10,Thu,4,45,0,310
6,10,Thu,5,0,0,310
6,10,Thu,5,15,0,310
6,10,Thu,5,30,0,310
6,10,Thu,5,45,0,310
6,10,Thu,6,0,0,310
6,10,Thu,6,15,0,310
6,10,Thu,6,30,0,310
6,10,Thu,6,45,0,310
6,10,Thu,7,0,0,310
6,10,Thu,7,15,0,310
6,10,Thu,7,30,0,310
6,10,Thu,7,45,0,310
6,10,Thu,8,0,0,310
6,10,Thu,8,15,0,310
6,10,Thu,8,30,0,310
6,10,Thu,8,45,0,310
6,10,Thu,9,0,0,310
6,10,Thu,9,15,0,310
6,10,Thu,9,30,0,310
6,10,Thu,9,45,0,310
6,10,Thu,10,0,0,310
6,10,Thu,10,15,0,310
6,10,Thu,10,30,0,310
6,10,Thu,10,45,0,310
6,10,Thu,11,0,0,310
6,10,Thu,11,15,0,310
6,10,Thu,11,30,0,310
6,10,Thu,11,45,0,310
6,10,Thu,12,0,0,310
6,10,Thu,12,15,0,310
