Date,Month,Day,Hours,Minutes,Weekend ,Intensity
3,10,Mon,9,15,0,399
3,10,Mon,9,30,0,404
3,10,Mon,9,45,0,420
3,10,Mon,10,0,0,435
3,10,Mon,10,15,0,448
3,10,Mon,10,30,0,461
3,10,Mon,10,45,0,461
3,10,Mon,11,0,0,461
3,10,Mon,11,15,0,468
3,10,Mon,11,30,0,467
3,10,Mon,11,45,0,482
3,10,Mon,12,0,0,482
3,10,Mon,12,15,0,505
3,10,Mon,12,30,0,508
3,10,Mon,12,45,0,504
3,10,Mon,13,0,0,476
3,10,Mon,13,15,0,472
3,10,Mon,13,30,0,467
3,10,Mon,13,45,0,460
3,10,Mon,14,0,0,457
3,10,Mon,14,15,0,456
3,10,Mon,14,30,0,448
3,10,Mon,14,45,0,453
3,10,Mon,15,0,0,451
3,10,Mon,15,15,0,460
3,10,Mon,15,30,0,448
3,10,Mon,15,45,0,457
3,10,Mon,16,0,0,457
3,10,Mon,16,15,0,457
3,10,Mon,16,30,0,470
3,10,Mon,16,45,0,485
3,10,Mon,17,0,0,487
3,10,Mon,17,15,0,491
3,10,Mon,17,30,0,489
3,10,Mon,17,45,0,492
3,10,Mon,18,0,0,482
3,10,Mon,18,15,0,481
3,10,Mon,18,30,0,482
3,10,Mon,18,45,0,485
3,10,Mon,19,0,0,477
3,10,Mon,19,15,0,478
3,10,Mon,19,30,0,480
3,10,Mon,19,45,0,474
3,10,Mon,20,0,0,475
3,10,Mon,20,15,0,476
3,10,Mon,20,30,0,475
3,10,Mon,20,45,0,462
3,10,Mon,21,0,0,453
3,10,Mon,21,15,0,444
3,10,Mon,21,30,0,441
3,10,Mon,21,45,0,426
3,10,Mon,22,0,0,422
3,10,Mon,22,15,0,414
3,10,Mon,22,30,0,411
3,10,Mon,22,45,0,396
3,10,Mon,23,0,0,386
3,10,Mon,23,15,0,358
3,10,Mon,23,30,0,353
3,10,Mon,23,45,0,328
4,10,Tue,0,0,0,329
4,10,Tue,0,15,0,323
4,10,Tue,0,30,0,313
4,10,Tue,0,45,0,297
4,10,Tue,1,0,0,298
4,10,Tue,1,15,0,273
4,10,Tue,1,30,0,269
4,10,Tue,1,45,0,245
4,10,Tue,2,0,0,242
4,10,Tue,2,15,0,229
4,10,Tue,2,30,0,224
4,10,Tue,2,45,0,219
4,10,Tue,3,0,0,220
4,10,Tue,3,15,0,217
4,10,Tue,3,30,0,223
4,10,Tue,3,45,0,201
4,10,Tue,4,0,0,198
4,10,Tue,4,15,0,206
4,10,Tue,4,30,0,206
4,10,Tue,4,45,0,211
4,10,Tue,5,0,0,208
4,10,Tue,5,15,0,231
4,10,Tue,5,30,0,237
4,10,Tue,5,45,0,257
4,10,Tue,6,0,0,256
4,10,Tue,6,15,0,273
4,10,Tue,6,30,0,286
4,10,Tue,6,45,0,301
4,10,Tue,7,0,0,309
4,10,Tue,7,15,0,324
4,10,Tue,7,30,0,334
4,10,Tue,7,45,0,331
4,10,Tue,8,0,0,334
4,10,Tue,8,15,0,333
4,10,Tue,8,30,0,353
4,10,Tue,8,45,0,364
4,10,Tue,9,0,0,376
4,10,Tue,9,15,0,403
4,10,Tue,9,30,0,412
4,10,Tue,9,45,0,420
4,10,Tue,10,0,0,432
4,10,Tue,10,15,0,460
4,10,Tue,10,30,0,462
4,10,Tue,10,45,0,478
4,10,Tue,11,0,0,475
4,10,Tue,11,15,0,471
4,10,Tue,11,30,0,474
4,10,Tue,11,45,0,479
4,10,Tue,12,0,0,483
4,10,Tue,12,15,0,501
4,10,Tue,12,30,0,500
4,10,Tue,12,45,0,489
4,10,Tue,13,0,0,489
4,10,Tue,13,15,0,489
4,10,Tue,13,30,0,474
4,10,Tue,13,45,0,471
4,10,Tue,14,0,0,473
4,10,Tue,14,15,0,468
4,10,Tue,14,30,0,471
4,10,Tue,14,45,0,474
4,10,Tue,15,0,0,469
4,10,Tue,15,15,0,456
4,10,Tue,15,30,0,460
4,10,Tue,15,45,0,453
4,10,Tue,16,0,0,459
4,10,Tue,16,15,0,470
4,10,Tue,16,30,0,471
4,10,Tue,16,45,0,483
4,10,Tue,17,0,0,487
4,10,Tue,17,15,0,496
4,10,Tue,17,30,0,493
4,10,Tue,17,45,0,499
4,10,Tue,18,0,0,490
4,10,Tue,18,15,0,479
4,10,Tue,18,30,0,481
4,10,Tue,18,45,0,486
4,10,Tue,19,0,0,487
4,10,Tue,19,15,0,487
4,10,Tue,19,30,0,483
4,10,Tue,19,45,0,484
4,10,Tue,20,0,0,476
4,10,Tue,20,15,0,476
4,10,Tue,20,30,0,466
4,10,Tue,20,45,0,450
4,10,Tue,21,0,0,441
4,10,Tue,21,15,0,439
4,10,Tue,21,30,0,437
4,10,Tue,21,45,0,431
4,10,Tue,22,0,0,414
4,10,Tue,22,15,0,408
4,10,Tue,22,30,0,388
4,10,Tue,22,45,0,392
4,10,Tue,23,0,0,378
4,10,Tue,23,15,0,360
4,10,Tue,23,30,0,356
4,10,Tue,23,45,0,330
5,10,Wed,0,0,0,329
5,10,Wed,0,15,0,312
5,10,Wed,0,30,0,306
5,10,Wed,0,45,0,285
5,10,Wed,1,0,0,284
5,10,Wed,1,15,0,272
5,10,Wed,1,30,0,265
5,10,Wed,1,45,0,253
5,10,Wed,2,0,0,244
5,10,Wed,2,15,0,228
5,10,Wed,2,30,0,226
5,10,Wed,2,45,0,197
5,10,Wed,3,0,0,196
5,10,Wed,3,15,0,196
5,10,Wed,3,30,0,190
5,10,Wed,3,45,0,191
5,10,Wed,4,0,0,183
5,10,Wed,4,15,0,195
5,10,Wed,4,30,0,197
5,10,Wed,4,45,0,214
5,10,Wed,5,0,0,210
5,10,Wed,5,15,0,237
5,10,Wed,5,30,0,239
5,10,Wed,5,45,0,244
5,10,Wed,6,0,0,258
5,10,Wed,6,15,0,276
5,10,Wed,6,30,0,286
5,10,Wed,6,45,0,293
5,10,Wed,7,0,0,298
5,10,Wed,7,15,0,325
5,10,Wed,7,30,0,329
5,10,Wed,7,45,0,331
5,10,Wed,8,0,0,324
5,10,Wed,8,15,0,341
5,10,Wed,8,30,0,338
5,10,Wed,8,45,0,362
