Date,Month,Hours,Minutes,Intensity,Congested
1,1,0,15,114.0,0
1,1,0,30,132.0,0
1,1,0,45,132.0,0
1,1,1,0,132.0,0
1,1,1,15,129.0,0
1,1,1,30,129.0,0
1,1,1,45,119.0,0
1,1,2,0,122.0,0
1,1,2,15,128.0,0
1,1,2,30,126.0,0
1,1,2,45,129.0,0
1,1,3,0,124.0,0
1,1,3,15,122.0,0
1,1,3,30,118.0,0
1,1,3,45,114.0,0
1,1,4,0,114.0,0
1,1,4,15,111.0,0
1,1,4,30,118.0,0
1,1,4,45,116.0,0
1,1,5,0,113.0,0
1,1,5,15,113.0,0
1,1,5,30,122.0,0
1,1,5,45,121.0,0
1,1,6,0,121.0,0
1,1,6,15,127.0,0
1,1,6,30,128.0,0
1,1,6,45,127.0,0
1,1,7,0,130.0,0
1,1,7,15,124.0,0
1,1,7,30,135.0,0
1,1,7,45,136.0,0
1,1,8,0,142.0,0
1,1,8,15,146.0,0
1,1,8,30,146.0,0
1,1,8,45,149.0,0
1,1,9,0,151.0,0
1,1,9,15,150.0,0
1,1,9,30,154.0,0
1,1,9,45,153.0,0
1,1,10,0,156.0,1
1,1,10,15,156.0,1
1,1,10,30,155.0,1
1,1,10,45,149.0,0
1,1,11,0,156.0,1
1,1,11,15,157.0,1
1,1,11,30,157.0,1
1,1,11,45,154.0,0
1,1,12,0,155.0,1
1,1,12,15,153.0,0
1,1,12,30,155.0,1
1,1,12,45,161.0,1
1,1,13,0,159.0,1
1,1,13,15,158.0,1
1,1,13,30,153.0,0
1,1,13,45,152.0,0
1,1,14,0,158.0,1
1,1,14,15,152.0,0
1,1,14,30,157.0,1
1,1,14,45,155.0,1
1,1,15,0,147.0,0
1,1,15,15,148.0,0
1,1,15,30,148.0,0
1,1,15,45,151.0,0
1,1,16,0,152.0,0
1,1,16,15,161.0,1
1,1,16,30,166.0,1
1,1,16,45,166.0,1
1,1,17,0,166.0,1
1,1,17,15,166.0,1
1,1,17,30,166.0,1
1,1,17,45,166.0,1
1,1,18,0,166.0,1
1,1,18,15,164.0,1
1,1,18,30,159.0,1
1,1,18,45,161.0,1
1,1,19,0,162.0,1
1,1,19,15,163.0,1
1,1,19,30,166.0,1
1,1,19,45,163.0,1
1,1,20,0,161.0,1
1,1,20,15,157.0,1
1,1,20,30,152.0,0
1,1,20,45,154.0,0
1,1,21,0,150.0,0
1,1,21,15,140.0,0
1,1,21,30,139.0,0
1,1,21,45,137.0,0
1,1,22,0,131.0,0
1,1,22,15,131.0,0
1,1,22,30,133.0,0
1,1,22,45,134.0,0
1,1,23,0,138.0,0
1,1,23,15,134.0,0
1,1,23,30,134.0,0
1,1,23,45,128.0,0
2,1,0,0,122.0,0
2,1,0,15,126.0,0
2,1,0,30,128.0,0
2,1,0,45,129.0,0
2,1,1,0,129.0,0
2,1,1,15,129.0,0
2,1,1,30,135.0,0
2,1,1,45,134.0,0
2,1,2,0,133.0,0
2,1,2,15,129.0,0
2,1,2,30,129.0,0
2,1,2,45,129.0,0
2,1,3,0,119.0,0
2,1,3,15,114.0,0
2,1,3,30,114.0,0
2,1,3,45,113.0,0
2,1,4,0,114.0,0
2,1,4,15,113.0,0
2,1,4,30,113.0,0
2,1,4,45,113.0,0
2,1,5,0,122.0,0
2,1,5,15,117.0,0
2,1,5,30,124.0,0
2,1,5,45,124.0,0
2,1,6,0,124.0,0
2,1,6,15,127.0,0
2,1,6,30,127.0,0
2,1,6,45,124.0,0
2,1,7,0,123.0,0
2,1,7,15,123.0,0
2,1,7,30,131.0,0
2,1,7,45,147.0,0
2,1,8,0,142.0,0
2,1,8,15,141.0,0
2,1,8,30,147.0,0
2,1,8,45,148.0,0
2,1,9,0,150.0,0
2,1,9,15,150.0,0
2,1,9,30,153.0,0
2,1,9,45,156.0,1
2,1,10,0,153.0,0
2,1,10,15,155.0,1
2,1,10,30,152.0,0
